,time,open,high,low,close,Volume,SMA_5,SMA_15,VMA_5,VMA_15,EMA_5,EMA_15,Diff,up,down,avg_20up,avg_20down,avg_60up,avg_60down,RS_20,RS_60,RSI_20,RSI_60,RSI_ratio,EMA_26,EMA_12,MACD_line,MACD_signal,MACD,STD_5,Upper Bollinger Band,Lower Bollinger Band,high_low,high_prevClose,low_prevClose,TrueRange,ATR_12,ATR_3,stop_loss
889,2023-01-11 10:00:00,17890.75,17976.35,17885.75,17900.3,39823189,17902.62,17985.596666666668,39979967.0,38956822.06666667,17908.37798341069,17946.850530665997,10.0,10.0,0.0,20.07500000000018,22.06250000000018,15.447500000000097,18.64833333333342,0.9099150141643066,0.8283582089552253,47.641649362207076,45.306122448979636,1.05154991835502,17973.121859239265,17937.953188019375,35.1686712198898,27.52383266593992,7.6448385539498815,13.903623629607724,17930.427247259213,17874.812752740785,90.59999999999854,86.04999999999927,4.549999999999272,90.59999999999854,77.22916666666636,82.50000000000121,18620.433333333334
890,2023-01-11 11:00:00,17900.45,17924.2,17871.0,17915.85,28895298,17904.92,17974.263333333332,40314253.6,38722418.2,17910.868655607126,17942.975464332747,15.549999999999272,15.549999999999272,0.0,20.852500000000145,17.31250000000018,14.913333333333382,18.64833333333342,1.2044765342960246,0.7997140048261675,54.637757107297176,44.435616030193145,1.229593780587443,17968.879499295614,17934.552697554856,34.32680174075722,28.884426480903382,5.442375259853836,15.156129124337095,17935.232258248674,17874.607741751322,53.20000000000073,23.900000000001455,29.299999999999272,53.20000000000073,73.59999999999975,86.05000000000048,18620.166666666664
891,2023-01-11 12:00:00,17915.45,17929.15,17881.85,17899.2,28962296,17906.2,17959.133333333335,39546429.6,38728882.6,17906.979103738086,17937.503531291153,-16.649999999997817,0.0,16.649999999997817,20.852500000000145,17.95000000000018,13.739166666666703,18.925833333333383,1.1616991643454002,0.7259477786094845,53.74009406610391,42.06081942956274,1.2776758702026692,17963.718054903344,17929.113821007955,34.60423389538846,30.028387963800398,4.575845931588063,14.110855751281157,17934.421711502564,17877.978288497437,47.30000000000291,13.30000000000291,34.0,47.30000000000291,72.82500000000012,63.70000000000073,18620.283333333333
892,2023-01-11 13:00:00,17898.45,17931.85,17891.8,17894.1,27700981,17899.95,17945.85,36685714.8,38605681.86666667,17902.686069158724,17932.07808987976,-5.100000000002183,0.0,5.100000000002183,19.602500000000145,18.20500000000029,13.115833333333406,19.01083333333342,1.0767646251029845,0.6899136457283135,51.84817827150676,40.82537870927581,1.2699987093990261,17958.561161947542,17923.727079314423,34.83408263311867,30.989526897664053,3.844555735454616,9.757561172447824,17919.465122344896,17880.434877655105,40.04999999999927,32.64999999999782,7.400000000001455,40.04999999999927,71.79166666666667,46.85000000000097,18620.816666666666
893,2023-01-11 14:00:00,17892.85,17939.7,17865.0,17933.8,34844093,17908.65,17938.896666666667,32045171.4,39164181.4,17913.05737943915,17932.293328644788,39.70000000000073,39.70000000000073,0.0,21.587500000000183,18.190000000000147,13.777500000000085,18.658333333333456,1.1867784496976366,0.7384100044662794,54.27063038149709,42.47617090152351,1.2776723802933598,17956.72700180328,17925.276759419896,31.45024238338374,31.081669994807992,0.36857238857574615,16.241074472867634,17941.132148945737,17876.167851054266,74.70000000000073,45.60000000000218,29.099999999998545,74.70000000000073,65.47500000000007,54.01666666666764,18620.791666666664
894,2023-01-11 15:00:00,17933.3,17935.75,17879.3,17888.4,41423283,17906.269999999997,17927.239999999998,32365190.2,38349081.733333334,17904.838252959435,17926.806662564188,-45.39999999999782,0.0,45.39999999999782,12.362500000000182,20.460000000000036,13.777500000000085,18.83750000000006,0.6042277614858338,0.7313868613138709,37.664711706908676,42.24283305227664,0.8916237142593535,17951.66574241044,17919.603411816835,32.06233059360602,31.2778021145676,0.7845284790384213,18.487211797170293,17943.244423594337,17869.295576405657,56.45000000000073,1.9500000000007276,54.5,56.45000000000073,64.90000000000025,57.06666666666691,18621.091666666667
912,2023-01-12 09:00:00,17929.65,17945.8,17869.9,17884.25,51302152,17899.95,17913.606666666667,36846561.0,39607519.93333333,17897.975501972956,17921.487079743663,-4.150000000001455,0.0,4.150000000001455,10.587500000000182,20.66750000000011,13.353333333333406,18.90666666666675,0.5122777307366699,0.7062764456981672,33.87458006718951,41.392849762347616,0.8183679128563652,17946.67198371337,17914.164425383475,32.50755832989671,31.523753357633424,0.983804972263286,19.751582215965165,17939.453164431932,17860.44683556807,75.89999999999782,57.39999999999782,18.5,75.89999999999782,67.32916666666672,69.01666666666642,18621.524999999998
913,2023-01-12 10:00:00,17883.55,17889.65,17811.65,17827.9,31175645,17885.69,17903.22333333333,37289230.8,36321998.86666667,17874.617001315306,17909.788694775707,-56.349999999998545,0.0,56.349999999998545,8.572500000000037,23.485000000000035,13.353333333333406,19.060833333333356,0.3650202256759644,0.7005639837362859,26.741012243624795,41.19597912435417,0.6491170452073584,17937.87405899386,17900.89297532448,36.981083669379586,32.61521941998266,4.365864249396928,37.862917215071526,17961.415834430143,17809.964165569854,78.0,5.400000000001455,72.59999999999854,78.0,65.78333333333346,70.11666666666618,18621.566666666666
914,2023-01-12 11:00:00,17827.55,17835.85,17780.7,17786.45,22230007,17864.16,17890.96,36195036.0,35375517.8,17845.228000876872,17894.371357928743,-41.45000000000073,0.0,41.45000000000073,8.572500000000037,23.917499999999926,12.995000000000072,19.751666666666704,0.3584195672624674,0.6579191629398387,26.385041551246672,39.6834283387623,0.6648881574950539,17926.65746203135,17883.2863637361,43.371098295250704,34.76639519503627,8.604703100214437,57.433759671794554,17979.02751934359,17749.29248065641,55.14999999999782,7.94999999999709,47.20000000000073,55.14999999999782,65.92500000000018,69.68333333333187,18621.10833333333
915,2023-01-12 12:00:00,17786.4,17852.3,17785.2,17836.6,24711003,17844.72,17884.066666666666,34168418.0,35069270.6,17842.352000584582,17887.14993818765,50.14999999999782,50.14999999999782,0.0,11.079999999999927,21.154999999999927,13.83083333333337,18.50500000000005,0.5237532498227353,0.747410609745114,34.372576392120294,42.7724660464397,0.8036145578980803,17919.986538917918,17876.10384623824,43.88269267967917,36.589654691964846,7.293037987714321,42.469998234512,17929.659996469025,17759.780003530977,67.09999999999854,65.84999999999854,1.25,67.09999999999854,66.27916666666685,66.74999999999879,18620.666666666664
916,2023-01-12 13:00:00,17834.25,17849.45,17761.65,17810.4,30341526,17829.120000000003,17879.336666666666,31952066.6,34765741.266666666,17831.701333723056,17877.556195914192,-26.19999999999709,0.0,26.19999999999709,9.822499999999854,22.464999999999783,13.110000000000037,18.941666666666666,0.43723569997774087,0.6921249450066012,30.42198993418495,40.90270916749006,0.7437646687316423,17911.86901751659,17865.995562201588,45.8734553150025,38.44641481657238,7.427040498430124,36.290229401878605,17901.70045880376,17756.539541196245,87.79999999999927,12.850000000002183,74.94999999999709,87.79999999999927,70.04999999999988,70.01666666666522,18620.35833333333
917,2023-01-12 14:00:00,17809.35,17862.2,17809.1,17820.15,31069891,17816.3,17873.72333333333,27905614.4,35022143.0,17827.850889148707,17870.380421424918,9.75,9.75,0.0,9.034999999999854,22.464999999999783,12.927500000000025,18.941666666666666,0.4021811707099907,0.6824901011878588,28.682539682539556,40.56428627461239,0.7070884839034094,17905.075016219063,17858.94239878596,46.132617433104315,39.983655339878766,6.148962093225549,19.28279673808307,17854.865593476166,17777.734406523832,53.10000000000218,51.79999999999927,1.3000000000029104,53.10000000000218,64.94583333333321,69.33333333333333,18620.241666666665
918,2023-01-12 15:00:00,17819.0,17869.25,17819.0,17866.0,36888591,17823.920000000002,17871.936666666665,29048203.6,35294621.333333336,17840.56725943247,17869.832868746802,45.849999999998545,45.849999999998545,0.0,11.327499999999782,17.209999999999855,13.691666666666666,18.809999999999977,0.6581929110981916,0.7278929647350708,39.69338589575095,42.126044818214474,0.9422528525295665,17902.180570573208,17860.028183588118,42.152386985089834,40.41740166892098,1.7349853161688529,29.717473816619833,17883.35494763324,17764.485052366763,50.25,49.099999999998545,1.1500000000014552,50.25,61.583333333333336,63.71666666666715,18620.683333333334
936,2023-01-13 09:00:00,17871.05,17872.6,17775.85,17782.8,51823509,17823.19,17862.433333333334,34966904.0,35949218.266666666,17821.311506288315,17858.95376015345,-83.20000000000073,0.0,83.20000000000073,11.327499999999782,20.70749999999989,13.691666666666666,19.94500000000001,0.5470240251116669,0.6864711289379122,35.3597627594815,40.70458824695272,0.8686923092049371,17893.337565345562,17848.14692457456,45.1906407710012,41.37204948933703,3.818591281664169,30.889731304133964,17884.969462608267,17761.41053739173,96.75,6.599999999998545,90.15000000000146,96.75,65.21249999999993,66.70000000000073,18621.241666666665
937,2023-01-13 10:00:00,17781.95,17833.9,17774.25,17811.8,47320902,17818.230000000003,17857.2,39488883.8,35234157.733333334,17818.141004192214,17853.05954013427,29.0,29.0,0.0,12.777499999999781,19.18749999999982,14.090000000000025,19.94500000000001,0.6659283387622099,0.7064427174730518,39.97340841545422,41.39856030556783,0.9655748441589663,17887.297745690335,17842.55509002463,44.74265566570466,42.046170724610555,2.6964849410941056,30.181111643577527,17878.59222328716,17757.867776712847,59.650000000001455,51.10000000000218,8.549999999999272,59.650000000001455,66.24166666666649,68.88333333333382,18621.158333333333
938,2023-01-13 11:00:00,17812.0,17840.05,17808.9,17831.6,25860296,17822.47,17852.62,38592637.8,34303298.2,17822.627336128142,17850.377097617486,19.799999999999272,19.799999999999272,0.0,13.767499999999746,16.254999999999747,14.111666666666679,19.94500000000001,0.8469701630267585,0.7075290381883516,45.85727371138306,41.43584222374475,1.1067054813019974,17883.17198675031,17840.869691559303,42.302295191006124,42.097395617889674,0.20489957311644957,30.295040848984833,17883.06008169797,17761.87991830203,31.149999999997817,28.25,2.899999999997817,31.149999999997817,65.4999999999997,62.516666666666424,18621.041666666664
939,2023-01-13 12:00:00,17831.95,17938.1,17828.2,17932.15,34632746,17844.870000000003,17853.706666666665,39305208.8,34685794.733333334,17859.134890752095,17860.5987104153,100.55000000000291,100.55000000000291,0.0,17.64499999999989,16.254999999999747,15.33166666666669,19.94500000000001,1.0855121501076692,0.7686972507729597,52.05014749262559,43.4612113767363,1.1976230262299299,17886.799987731767,17854.912815934797,31.887171796970506,40.05535085370584,-8.168179056735333,57.4166308663223,17959.703261732648,17730.036738267358,109.89999999999782,106.5,3.399999999997817,109.89999999999782,68.43333333333278,66.89999999999903,18620.691666666666
940,2023-01-13 13:00:00,17931.95,17992.9,17929.9,17981.7,32938341,17868.010000000002,17859.20666666667,38515158.8,34950864.4,17899.989927168062,17875.736371613388,49.54999999999927,49.54999999999927,0.0,20.122499999999853,15.677499999999782,16.15,19.94500000000001,1.2835273481103577,0.8097267485585354,56.20810055865938,44.74303920210554,1.2562423465416785,17893.829618270156,17874.418536560213,19.411081709942664,35.92649702495321,-16.515415315010543,84.83123245619697,18037.672464912397,17698.347535087607,63.0,60.75,2.25,63.0,68.97916666666606,68.01666666666522,18620.649999999998
941,2023-01-13 14:00:00,17980.5,17999.35,17939.1,17952.35,29980488,17901.920000000002,17863.09,34146554.6,35102831.53333333,17917.44328477871,17885.313075161714,-29.350000000002183,0.0,29.350000000002183,18.49499999999989,17.14499999999989,15.867500000000048,20.434166666666716,1.0787401574803155,0.7765180865380699,51.89393939393941,43.71011431982004,1.1872295509053032,17898.164461361255,17886.407992474025,11.756468887229858,31.092491397408537,-19.33602251017868,75.64456854285058,18053.2091370857,17750.630862914302,60.25,17.649999999997817,42.60000000000218,60.25,67.67499999999957,77.71666666666594,18620.641666666666
942,2023-01-13 15:00:00,17951.35,17970.6,17934.55,17950.5,33836002,17929.66,17864.20333333333,31449574.6,35035625.46666667,17928.462189852475,17893.4614407665,-1.8499999999985448,0.0,1.8499999999985448,18.49499999999989,15.484999999999854,15.867500000000048,20.333333333333393,1.1943816596706534,0.7803688524590164,54.42907592701598,43.831863907368614,1.2417695957909254,17902.04116792709,17896.268301324177,5.772866602914291,26.02856643850969,-20.255699835595397,57.61785096679078,18044.895701933583,17814.424298066417,36.04999999999927,18.25,17.799999999999272,36.04999999999927,64.17916666666618,53.09999999999976,18621.041666666664
1008,2023-01-16 09:00:00,18019.25,18049.65,17942.65,17977.95,48990327,17958.93,17870.173333333332,36075580.8,35540095.06666667,17944.958126568315,17904.02251067069,27.450000000000728,27.450000000000728,0.0,19.36749999999993,15.484999999999854,16.32500000000006,19.68750000000006,1.2507265095253544,0.8292063492063497,55.569901728714015,45.33148212426242,1.2258567142452146,17907.664044376936,17908.834716505073,-1.1706721281370847,20.588718725180335,-21.75939085331742,20.686728838274803,18000.30345767655,17917.55654232345,107.0,99.15000000000146,7.849999999998545,107.0,68.4999999999997,67.76666666666642,18621.05833333333
1009,2023-01-16 10:00:00,17979.2,17991.3,17957.35,17977.55,25908233,17968.010000000002,17876.39333333333,34330678.2,33847167.13333333,17955.82208437888,17913.213446836853,-0.4000000000014552,0.0,0.4000000000014552,18.589999999999964,15.504999999999928,15.634166666666715,19.694166666666753,1.1989680748145792,0.7938475860026224,54.52412377181412,44.25390385431898,1.2320748910944455,17912.8407818305,17919.406298581216,-6.5655167507175065,15.157871630000768,-21.723388380718276,15.24030019479286,17998.49060038959,17937.529399610416,33.95000000000073,13.349999999998545,20.600000000002183,33.95000000000073,65.73749999999988,59.0,18620.666666666664
1010,2023-01-16 11:00:00,17977.3,17978.7,17924.3,17928.35,24485245,17957.34,17883.09,32640059.0,33401140.466666665,17946.664722919253,17915.105515982246,-49.20000000000073,0.0,49.20000000000073,18.589999999999964,17.13250000000007,15.459166666666714,20.514166666666764,1.0850722311396404,0.7535849209895589,52.04003079291748,42.9739621942179,1.2109665512741437,17913.989612806017,17920.782252645644,-6.792639839626645,10.767769336075286,-17.56040917570193,20.888525558988697,17999.117051117977,17915.562948882023,54.400000000001455,1.1500000000014552,53.25,54.400000000001455,62.95416666666673,65.1166666666674,18620.80833333333
1011,2023-01-16 12:00:00,17928.75,17931.15,17871.15,17889.8,23808279,17944.829999999998,17889.979999999996,31405617.2,33506358.6,17927.7098152795,17911.942326484466,-38.54999999999927,0.0,38.54999999999927,18.589999999999964,18.80499999999993,15.415000000000084,21.15666666666675,0.9885668705131633,0.728611942650072,49.712528412889476,42.15011621018096,1.1794161649519221,17912.197789635204,17916.01575223862,-3.817962603417982,7.850622948176632,-11.668585551594614,37.079552991235666,18018.98910598247,17870.670894017527,60.0,2.8000000000029104,57.19999999999709,60.0,63.52916666666655,49.45000000000073,18620.708333333332
1012,2023-01-16 13:00:00,17889.95,17944.3,17863.55,17869.35,26427508,17928.6,17892.163333333334,29923918.4,33620792.266666666,17908.256543519667,17906.618285673907,-20.450000000000728,0.0,20.450000000000728,16.604999999999926,19.827499999999965,15.415000000000084,19.73083333333343,0.8374732064052429,0.7812645183089079,45.577437727303845,43.860106698280994,1.039154738971261,17909.023879291857,17908.836405740374,0.18747355148298084,6.317993068837902,-6.130519517354921,49.61751202984305,18027.835024059685,17829.364975940312,80.75,54.5,26.25,80.75,66.07083333333321,65.05000000000048,18619.733333333334
1013,2023-01-16 14:00:00,17868.25,17894.45,17853.65,17876.5,27761245,17908.309999999998,17896.57,25678102.0,33448773.533333335,17897.671029013112,17902.85349996467,7.150000000001455,7.150000000001455,0.0,16.9625,17.557500000000072,15.395000000000072,19.73083333333343,0.9661113484265943,0.7802508763779193,49.13818076477394,43.8281416810989,1.1211559258503772,17906.614703048017,17903.86157408801,2.7531289600083255,5.605020247071987,-2.851891287063662,44.91146011914675,17998.13292023829,17818.487079761704,40.79999999999927,25.100000000002183,15.69999999999709,40.79999999999927,61.408333333333154,60.516666666666424,18619.658333333333
1014,2023-01-16 15:00:00,17877.8,17904.45,17875.3,17891.7,28754402,17891.14,17901.34,26247335.8,33294407.6,17895.68068600874,17901.459312469087,15.200000000000728,15.200000000000728,0.0,17.722500000000036,17.35,15.648333333333419,18.703333333333408,1.0214697406340076,0.836660131883801,50.53104283983182,45.55334530105287,1.1092718329659952,17905.509910229644,17901.990562689854,3.519347539790033,5.187885705615597,-1.6685381658255638,22.780622248645884,17936.70124449729,17845.57875550271,29.150000000001455,27.950000000000728,1.2000000000007276,29.150000000001455,58.86666666666648,50.233333333333576,18619.566666666666
1032,2023-01-17 09:00:00,17905.75,18005.5,17886.95,18005.2,46253250,17906.510000000002,17910.62,30600936.8,33918718.2,17932.18712400583,17914.426898410453,113.5,113.5,0.0,23.397500000000036,14.532500000000073,17.540000000000084,18.39916666666674,1.6100120419748782,0.9533040445672366,61.68600052728702,48.804693115681616,1.2639358346352652,17912.894361323746,17917.868937660645,-4.97457633689919,3.1553932971126395,-8.129969634011829,55.94582647556558,18018.401652951132,17794.618347048872,118.54999999999927,113.79999999999927,4.75,118.54999999999927,66.14999999999993,62.833333333333336,18620.824999999997
1033,2023-01-17 10:00:00,18005.7,18029.95,17978.3,17988.15,26172968,17926.18,17924.31,31073874.6,32208682.133333333,17950.84141600389,17923.642286109145,-17.049999999999272,0.0,17.049999999999272,23.397500000000036,13.3125,16.581666666666752,18.683333333333394,1.7575586854460121,0.8875111507582533,63.736039226368874,47.02018053783265,1.3555039240031537,17918.468853077542,17928.681408789776,-10.212555712234462,0.4818034952432195,-10.694359207477682,65.1365162564924,18056.453032512985,17795.906967487015,51.650000000001455,24.75,26.900000000001455,51.650000000001455,61.295833333333576,66.45000000000073,18620.3
1034,2023-01-17 11:00:00,17987.95,18018.5,17970.65,18010.0,24419040,17954.309999999998,17937.523333333334,30672181.0,30681891.333333332,17970.560944002595,17934.437000345504,21.849999999998545,21.849999999998545,0.0,21.982500000000073,13.3125,16.945833333333393,17.717500000000047,1.6512676056338083,0.956446074972956,62.28219294517645,48.88691220309647,1.2740054574613024,17925.24893803476,17941.191961283657,-15.94302324889577,-2.8031618535845784,-13.139861395311192,64.82808419218937,18083.966168384377,17824.65383161562,47.849999999998545,30.349999999998545,17.5,47.849999999998545,60.03333333333345,72.6833333333331,18619.966666666667
1035,2023-01-17 12:00:00,18009.8,18010.9,17958.05,17960.65,29746268,17971.14,17946.126666666667,31069185.6,30940956.133333333,17967.25729600173,17937.713625302316,-49.349999999998545,0.0,49.349999999998545,21.982500000000073,14.470000000000073,16.945833333333393,18.215833333333347,1.5191776088458853,0.9302804336886434,60.304505863795306,48.19405602692333,1.2512851342104625,17927.871238921078,17944.185505701556,-16.314266780478647,-5.505382838963392,-10.808883941515255,48.42591506650121,18067.991830133004,17874.288169866995,52.85000000000218,0.9000000000014552,51.95000000000073,52.85000000000218,59.41666666666697,50.78333333333406,18619.875
1036,2023-01-17 13:00:00,17960.95,17994.85,17926.7,17978.65,26180702,17988.53,17949.226666666666,30554445.6,30377486.533333335,17971.054864001155,17942.830672139527,18.0,18.0,0.0,22.395000000000074,14.470000000000073,17.2391666666667,18.215833333333347,1.5476848652384216,0.9463836406057013,60.748677607486734,48.62266723076203,1.2493900698448923,17931.63262863063,17949.487735593626,-17.855106962997525,-7.975327663770218,-9.879779299227305,20.08670580324908,18028.703411606497,17948.3565883935,68.14999999999782,34.19999999999709,33.95000000000073,68.14999999999782,62.091666666666846,56.28333333333285,18620.149999999998
1037,2023-01-17 14:00:00,17979.3,18014.95,17963.8,17997.75,27267590,17987.04,17950.29666666667,26757313.6,29999436.466666665,17979.953242667438,17949.695588122086,19.099999999998545,19.099999999998545,0.0,21.057500000000072,14.470000000000073,17.55750000000001,18.154999999999987,1.455252246026259,0.9670889562104117,59.270987263387475,49.16345817290868,1.2055902791648718,17936.530211695026,17956.912699348453,-20.382487653427233,-10.456759661701621,-9.925727991725612,18.774464040989987,18024.58892808198,17949.491071918022,51.150000000001455,36.29999999999927,14.850000000002183,51.150000000001455,57.437500000000306,57.383333333333816,18620.25
1038,2023-01-17 15:00:00,17999.05,18072.05,17999.05,18056.8,38905978,18000.77,17957.260000000002,29303915.6,30594469.133333333,18005.568828444957,17963.083639606823,59.04999999999927,59.04999999999927,0.0,24.010000000000037,10.310000000000036,18.541666666666668,17.29416666666669,2.3288069835111496,1.0721341492796208,69.95920745920742,51.74057623886702,1.3521149655587859,17945.439084902802,17972.279976371767,-26.8408914689644,-13.733586023154178,-13.107305445810223,36.5122684864264,18073.794536972855,17927.745463027146,73.0,74.29999999999927,1.2999999999992724,74.29999999999927,60.80000000000018,64.53333333333285,18620.875
1056,2023-01-18 09:00:00,18074.5,18116.6,18032.45,18113.3,51916895,18021.43,17968.113333333335,34803486.6,31799862.0,18041.479218963308,17981.86068465597,56.5,56.5,0.0,25.385000000000037,10.310000000000036,19.483333333333334,16.5625,2.462172647914641,1.1763522012578618,71.11640285754302,54.05155473355681,1.3157142881107884,17957.873226761854,17993.975364622263,-36.10213786040913,-18.20729639060517,-17.89484146980396,62.80169782754728,18147.033395655093,17895.826604344908,84.14999999999782,59.79999999999927,24.349999999998545,84.14999999999782,63.27916666666655,69.86666666666618,18619.85
1057,2023-01-18 10:00:00,18113.05,18131.9,18101.25,18116.35,39264594,18052.57,17977.34,36707151.8,31151479.8,18066.43614597554,17998.671849073973,3.0499999999992724,3.0499999999992724,0.0,24.547500000000035,10.310000000000036,19.521666666666654,16.5625,2.380940834141605,1.1786666666666659,70.42243419637089,54.100367197062404,1.3016997452134624,17969.612247001718,18012.802231603455,-43.189984601736796,-23.203834032831494,-19.986150568905302,63.72462828466836,18180.019256569336,17925.120743430663,30.650000000001455,18.600000000002183,12.049999999999272,30.650000000001455,60.833333333333336,63.03333333333285,18619.866666666665
1058,2023-01-18 11:00:00,18116.2,18173.35,18112.3,18160.8,30406744,18089.0,17989.556666666664,37552360.2,31451380.533333335,18097.890763983694,18018.937867939727,44.45000000000073,44.45000000000073,0.0,21.74249999999993,10.310000000000036,19.996666666666655,16.5625,2.108874878758473,1.2073459119496848,67.83402230715218,54.69672448770257,1.2401843609922796,17983.77430277937,18035.571119049077,-51.79681626970705,-28.922430480206607,-22.874385789500444,62.962598024662576,18214.925196049324,17963.074803950676,61.04999999999927,57.0,4.049999999999272,61.04999999999927,59.191666666666606,58.616666666666184,18619.8
1059,2023-01-18 12:00:00,18160.4,18177.45,18149.25,18150.35,26362693,18119.52,18004.356666666667,37371380.8,31576543.733333334,18115.37717598913,18035.36438444726,-10.450000000000728,0.0,10.450000000000728,19.264999999999965,10.832500000000072,19.245833333333334,16.73666666666668,1.7784444957304257,1.1499203345947013,64.00863859124493,53.486648602329815,1.196721803737331,17996.11324331423,18053.22940842614,-57.11616511191096,-34.56117740654748,-22.55498770536348,40.73408584971416,18200.988171699428,18038.051828300573,28.200000000000728,16.650000000001455,11.549999999999272,28.200000000000728,58.14166666666673,39.96666666666715,18620.158333333333
1060,2023-01-18 13:00:00,18150.2,18180.4,18145.6,18160.6,26200067,18140.28,18022.41,34830198.6,31735996.266666666,18130.45145065942,18051.018836391355,10.25,10.25,0.0,19.777499999999964,9.364999999999963,19.416666666666668,16.25500000000005,2.1118526428190116,1.194504255100991,67.86480226473368,54.43162173527069,1.2467900110490102,18008.297447513178,18069.747960975965,-61.45051346278706,-39.939044617795396,-21.51146884499166,23.642879477964588,18187.565758955927,18092.99424104407,34.80000000000291,30.05000000000291,4.75,34.80000000000291,58.61250000000018,41.35000000000097,18620.216666666667
1061,2023-01-18 14:00:00,18160.85,18183.75,18136.8,18175.0,39414748,18152.62,18042.786666666667,32329769.2,32601812.266666666,18145.300967106283,18066.516481842435,14.400000000001455,14.400000000001455,0.0,20.497500000000038,9.272500000000036,19.65666666666669,15.60666666666669,2.2105688864923114,1.259504485262708,68.85287201881084,55.74250874373759,1.2351950705222994,18020.645784734425,18085.940582364277,-65.29479762985284,-45.01019522020688,-20.284602409645956,22.091418017145145,18196.80283603429,18108.437163965707,46.95000000000073,23.150000000001455,23.799999999999272,46.95000000000073,52.645833333333634,36.650000000001455,18619.966666666667
1062,2023-01-18 15:00:00,18176.65,18177.8,18150.65,18163.8,42204346,18162.11,18061.94,32917719.6,33564685.666666664,18151.46731140419,18078.67692161213,-11.200000000000728,0.0,11.200000000000728,19.125,9.832500000000072,19.522500000000036,15.79333333333337,1.9450800915331665,1.236122836639932,66.04506604506588,55.2797376058897,1.1947427557620895,18031.249800680023,18097.918954308236,-66.66915362821237,-49.341986901807985,-17.327166726404386,8.821876218083673,18179.75375243617,18144.466247563832,27.149999999997817,2.7999999999992724,24.349999999998545,27.149999999997817,50.604166666666664,36.30000000000049,18619.866666666665
1080,2023-01-19 09:00:00,18110.25,18139.7,18079.3,18098.2,52837126,18149.59,18075.70666666667,37403796.0,35170200.6,18133.71154093613,18081.11730641061,-65.59999999999854,0.0,65.59999999999854,19.125,13.092499999999927,19.522500000000036,15.303333333333345,1.4607599770861261,1.2757024613374006,59.362147900985626,56.05752434734754,1.0589505796431848,18036.209074703725,18097.962192106967,-61.75311740324105,-51.8242130020946,-9.928904401146447,30.042977548980346,18209.675955097962,18089.504044902038,60.400000000001455,24.099999999998545,84.5,84.5,53.65833333333345,52.866666666666184,18618.68333333333
1081,2023-01-19 10:00:00,18098.0,18127.9,18063.75,18127.65,36654535,18145.05,18083.87,39462164.4,34530286.266666666,18131.691027290755,18086.933893109286,29.450000000000728,29.450000000000728,0.0,20.597500000000036,10.63249999999989,20.01333333333338,15.238333333333381,1.9372207853280272,1.3133544788362672,65.95421069484497,56.772729421776724,1.1617234430435266,18042.982476577523,18102.529547167433,-59.54707058990971,-53.36878451965762,-6.178286070252085,31.57550474670265,18208.201009493405,18081.898990506594,64.15000000000146,29.700000000000728,34.45000000000073,64.15000000000146,54.60000000000006,58.59999999999976,18618.141666666663
1082,2023-01-19 11:00:00,18127.6,18155.2,18109.3,18126.0,28305695,18138.13,18093.06,39883290.0,34672468.06666667,18129.79401819384,18091.817156470624,-1.6500000000014552,0.0,1.6500000000014552,20.597500000000036,8.7875,19.596666666666714,15.265833333333406,2.34395448079659,1.283694524810303,70.09528671090696,56.21130632245722,1.2469962236565724,18049.131922756966,18106.14038606475,-57.00846330778586,-54.096720277283275,-2.911743030502585,31.1035287388721,18200.337057477744,18075.92294252226,45.900000000001455,27.549999999999272,18.350000000002183,45.900000000001455,52.7458333333337,64.85000000000097,18617.766666666663
1083,2023-01-19 12:00:00,18126.05,18144.9,18106.1,18112.55,25920642,18125.640000000003,18099.896666666667,37184468.8,34772574.86666667,18124.046012129227,18094.408761911796,-13.450000000000728,0.0,13.450000000000728,20.597500000000036,8.4375,19.596666666666714,15.485000000000037,2.4411851851851893,1.2655257776342697,70.94024453246087,55.86013587343817,1.269961904374697,18053.829558108304,18107.12648051633,-53.29692240802615,-53.93676070343185,0.6398382954057027,24.416474971036724,18174.472949942076,18076.80705005793,38.80000000000291,18.900000000001455,19.900000000001455,38.80000000000291,51.71666666666715,49.61666666666861,18617.35
1084,2023-01-19 13:00:00,18112.6,18129.2,18104.95,18118.1,22343551,18116.5,18110.39333333333,33212309.8,34279060.4,18122.064008086152,18097.370166672823,5.549999999999272,5.549999999999272,0.0,20.517499999999927,8.4375,16.6141666666667,15.485000000000037,2.431703703703695,1.072920030136691,70.85995510274557,51.75887224486617,1.3690397806102508,18058.590331581763,18108.81471428305,-50.22438270128623,-53.194285103002734,2.969902401716503,11.91244097623703,18140.324881952474,18092.675118047526,24.25,16.650000000001455,7.599999999998545,24.25,47.54583333333388,36.31666666666812,18617.28333333333
1085,2023-01-19 14:00:00,18118.45,18138.2,18087.5,18092.55,34640864,18115.370000000003,18117.986666666668,29573057.4,34843071.2,18112.22600539077,18096.767645838718,-25.549999999999272,0.0,25.549999999999272,19.75749999999989,9.714999999999964,16.022500000000036,15.910833333333358,2.0337107565620136,1.0070182789504014,67.03706845364319,50.1748434237996,1.3360693104195174,18061.105862575707,18106.312450547193,-45.20658797148644,-51.59674567669948,6.390157705213035,14.141720192835974,18143.653440385675,18087.08655961433,50.70000000000073,20.100000000002183,30.599999999998545,50.70000000000073,44.75833333333412,37.91666666666788,18617.299999999996
